SALES_CHANNEL,TOTAL_PRICE,FINAL_RESULT,HOUR_OF_DAY,ACTIVE_WATCH_DURATION_MINS,ORDER_HOLD_DURATION_MINS,ACCOUNT_OPEN_TO_ORDER_MINS,CASECLOSE_TO_ORDERCLOSE_MINS,CASEOPEN_TO_CASECLOSE_MINS,Risk Label
TELESALES,130.56,GREEN,20,19.511607066635072,11.42,314839.32,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,12,16.37,147.72,0.8,4591.62403938334,4040.2939254951734,Good
RETAIL,622.77,GREEN,2,19.511607066635072,10.27,8.95,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,0,19.511607066635072,36.8472312529113,300048.82,4591.62403938334,4040.2939254951734,Good
TELESALES,481.26,GREEN,17,19.511607066635072,13.32,470636.15,4591.62403938334,4040.2939254951734,Good
ONLINE,1094.84,GREEN,11,19.511607066635072,16.25,89814.88,4591.62403938334,4040.2939254951734,Good
TELESALES,1314.0,YELLOW,21,19.511607066635072,5.92,4195.33,192.32,2579.83,Good
ONLINE,0.0,GREEN,14,19.511607066635072,36.8472312529113,0.57,4591.62403938334,4040.2939254951734,Good
ONLINE,508.32,GREEN,18,14.42,16.05,2814.93,4591.62403938334,4040.2939254951734,Good
TELESALES,661.26,GREEN,1,21.8,22.27,6.27,4591.62403938334,4040.2939254951734,Good
TELESALES,788.46,GREEN,19,19.511607066635072,10.53,13.57,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,23,19.511607066635072,36.8472312529113,623185.1,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,RED,18,19.511607066635072,36.8472312529113,362610.63,4591.62403938334,4040.2939254951734,Good
TELESALES,1628.52,GREEN,21,19.511607066635072,10.55,25.2,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,17,19.511607066635072,15.28,6977.38,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,23,20.7,82.13,236665.62,4591.62403938334,4040.2939254951734,Good
TELESALES,741.84,GREEN,18,19.511607066635072,18.75,561717.95,4591.62403938334,4040.2939254951734,Good
TELESALES,1801.44,YELLOW,14,19.511607066635072,5.67,8.85,211.67,1637.67,Good
ONLINE,953.76,GREEN,10,19.511607066635072,17.93,637.93,4591.62403938334,4040.2939254951734,Good
TELESALES,858.4,GREEN,19,19.511607066635072,19.52,319447.88,4591.62403938334,4040.2939254951734,Good
TELESALES,1311.12,GREEN,21,19.511607066635072,13.95,9.08,4591.62403938334,4040.2939254951734,Good
ONLINE,862.32,YELLOW,23,17.8,19.0,892866.9,159.47,2498.88,Good
TELESALES,1271.52,GREEN,22,15.28,17.22,4.88,4591.62403938334,4040.2939254951734,Good
RETAIL,1483.68,GREEN,14,13.93,15.9,8585.93,4591.62403938334,4040.2939254951734,Good
RETAIL,126.96,GREEN,20,19.511607066635072,13.42,3.9,4591.62403938334,4040.2939254951734,Good
ONLINE,2132.18,GREEN,8,19.511607066635072,44.1,191416.72,4591.62403938334,4040.2939254951734,Collections
ONLINE,0.0,GREEN,17,19.511607066635072,36.8472312529113,0.65,4591.62403938334,4040.2939254951734,Good
TELESALES,622.24,GREEN,16,17.98,157.4,1.87,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,17,19.511607066635072,36.8472312529113,2.78,4591.62403938334,4040.2939254951734,Good
RETAIL,254.16,GREEN,17,19.511607066635072,13.97,251659.25,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,RED,18,19.511607066635072,36.8472312529113,5.07,4591.62403938334,4040.2939254951734,Good
ONLINE,119.99,GREEN,17,19.511607066635072,9.08,389572.47,4591.62403938334,4040.2939254951734,Good
ONLINE,1062.34,RED,3,19.511607066635072,6.48,30836.28,1455.6,1895.25,Fraud
TELESALES,129.06,GREEN,17,16.97,18.88,5.33,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,17,19.511607066635072,7.45,2.17,4591.62403938334,4040.2939254951734,Good
ONLINE,1329.5,GREEN,20,19.511607066635072,12.1,205626.8,4591.62403938334,4040.2939254951734,Good
ONLINE,1508.18,GREEN,23,22.33,24.37,0.98,4591.62403938334,4040.2939254951734,Good
RETAIL,806.0,GREEN,17,19.511607066635072,12.15,3.3,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,0,19.511607066635072,36.8472312529113,2.92,4591.62403938334,4040.2939254951734,Good
ONLINE,639.51,GREEN,14,14.32,15.9,1314.42,4591.62403938334,4040.2939254951734,Good
RETAIL,2426.49,YELLOW,20,23.62,24.67,1383.08,2923.43,3077.43,Fraud
ONLINE,1097.34,GREEN,12,19.511607066635072,10.1,182593.95,4591.62403938334,4040.2939254951734,Good
TELESALES,514.78,GREEN,22,19.511607066635072,13.73,1054492.95,4591.62403938334,4040.2939254951734,Good
RETAIL,1059.84,GREEN,20,19.511607066635072,18.85,34497.43,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,1,19.511607066635072,36.8472312529113,872751.5,4591.62403938334,4040.2939254951734,Collections
TELESALES,2567.04,RED,16,19.511607066635072,14.08,61892.23,3184.25,3210.1,Fraud
TELESALES,254.76,GREEN,17,19.511607066635072,13.17,1.77,4591.62403938334,4040.2939254951734,Good
RETAIL,746.21,GREEN,21,19.511607066635072,15.43,8827.72,4591.62403938334,4040.2939254951734,Good
RETAIL,128.16,GREEN,17,19.511607066635072,10.5,279303.6,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,19.511607066635072,36.8472312529113,58.77,4591.62403938334,4040.2939254951734,Good
ONLINE,127.19,GREEN,21,19.511607066635072,10.47,3014.27,4591.62403938334,4040.2939254951734,Good
ONLINE,1069.84,GREEN,12,19.511607066635072,12.67,2.22,4591.62403938334,4040.2939254951734,Good
ONLINE,983.24,GREEN,19,18.55,20.32,2719.25,4591.62403938334,4040.2939254951734,Good
ONLINE,254.16,GREEN,11,19.511607066635072,14.27,556483.02,4591.62403938334,4040.2939254951734,Good
TELESALES,741.84,GREEN,19,21.87,23.63,9.12,4591.62403938334,4040.2939254951734,Good
TELESALES,1062.34,RED,18,19.511607066635072,13.32,8316.75,3735.1,3956.37,Fraud
TELESALES,128.16,GREEN,19,19.511607066635072,13.33,1570.0,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,19,19.511607066635072,11.25,2.83,4591.62403938334,4040.2939254951734,Good
ONLINE,819.51,GREEN,23,19.511607066635072,39.43,59639.82,4591.62403938334,4040.2939254951734,Good
ONLINE,635.76,GREEN,15,19.511607066635072,16.78,391476.95,4591.62403938334,4040.2939254951734,Good
TELESALES,1913.82,GREEN,23,16.23,17.53,5.0,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,19.511607066635072,36.8472312529113,5.5,4591.62403938334,4040.2939254951734,Good
TELESALES,1218.84,RED,0,19.511607066635072,5.62,9.27,3277.47,4258.2,Fraud
ONLINE,0.0,GREEN,18,19.511607066635072,36.8472312529113,28657.88,4591.62403938334,4040.2939254951734,Good
TELESALES,1233.21,GREEN,20,20.08,188.37,736.5,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,19,19.511607066635072,12.8,1601.5,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,14,19.511607066635072,36.8472312529113,10.18,4591.62403938334,4040.2939254951734,Good
TELESALES,598.26,GREEN,22,23.67,24.12,86.42,4591.62403938334,4040.2939254951734,Good
ONLINE,499.92,GREEN,16,23.82,26.4,558001.43,4591.62403938334,4040.2939254951734,Good
RETAIL,128.16,GREEN,20,19.511607066635072,9.48,60.92,4591.62403938334,4040.2939254951734,Good
TELESALES,794.76,GREEN,19,19.511607066635072,15.48,261135.53,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,RED,19,19.511607066635072,36.8472312529113,1352.22,4591.62403938334,4040.2939254951734,Good
ONLINE,1066.09,GREEN,14,19.511607066635072,6.25,640993.05,4591.62403938334,4040.2939254951734,Good
TELESALES,256.56,GREEN,22,19.511607066635072,14.15,61906.78,4591.62403938334,4040.2939254951734,Good
TELESALES,631.56,GREEN,0,17.47,18.77,1400.43,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,RED,19,19.511607066635072,36.8472312529113,17.75,4591.62403938334,4040.2939254951734,Good
ONLINE,189.22,GREEN,4,20.03,22.0,42226.32,4591.62403938334,4040.2939254951734,Good
ONLINE,1332.73,RED,3,19.511607066635072,16.83,426298.67,308.75,2175.37,Collections
ONLINE,0.0,GREEN,23,19.511607066635072,36.8472312529113,0.62,4591.62403938334,4040.2939254951734,Good
ONLINE,1306.32,GREEN,22,19.511607066635072,13.68,0.6,4591.62403938334,4040.2939254951734,Good
ONLINE,529.92,GREEN,17,15.88,17.72,404667.65,4591.62403938334,4040.2939254951734,Good
ONLINE,254.76,GREEN,0,19.511607066635072,11.55,417806.9,4591.62403938334,4040.2939254951734,Good
ONLINE,127.19,GREEN,16,19.511607066635072,10.48,0.47,4591.62403938334,4040.2939254951734,Good
TELESALES,971.76,YELLOW,13,19.511607066635072,10.97,3736.2,141.8,1767.0,Good
ONLINE,794.76,GREEN,13,19.511607066635072,29.05,235917.02,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,19.511607066635072,36.8472312529113,117496.77,4591.62403938334,4040.2939254951734,Good
RETAIL,131.16,GREEN,18,19.511607066635072,16.07,128320.33,4591.62403938334,4040.2939254951734,Good
TELESALES,1088.02,YELLOW,21,19.511607066635072,5.52,4374.25,314.97,2389.38,Good
RETAIL,130.79,GREEN,15,19.511607066635072,29.52,10.72,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,14,19.511607066635072,36.8472312529113,4171.07,4591.62403938334,4040.2939254951734,Good
ONLINE,827.76,GREEN,7,19.511607066635072,7.13,4.97,4591.62403938334,4040.2939254951734,Good
ONLINE,983.01,GREEN,20,19.511607066635072,11.18,902148.48,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,18,19.511607066635072,36.8472312529113,32.38,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,23,19.511607066635072,36.8472312529113,348132.75,4591.62403938334,4040.2939254951734,Good
ONLINE,802.26,GREEN,10,16.97,18.93,862044.63,4591.62403938334,4040.2939254951734,Good
ONLINE,126.96,GREEN,2,19.511607066635072,11.35,858557.02,4591.62403938334,4040.2939254951734,Good
ONLINE,126.96,GREEN,16,19.511607066635072,13.2,4.0,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,19.511607066635072,182.25,363853.43,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,0,19.511607066635072,181.83,545003.9,4591.62403938334,4040.2939254951734,Good
ONLINE,1253.33,GREEN,19,19.511607066635072,17.18,548468.62,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,19,19.98,22.12,1090395.6,4591.62403938334,4040.2939254951734,Good
RETAIL,1084.84,GREEN,1,19.511607066635072,11.83,171474.43,4591.62403938334,4040.2939254951734,Good
ONLINE,2490.84,RED,20,18.95,20.78,1638.13,1444.1,1590.7,Fraud
TELESALES,392.82,GREEN,15,19.511607066635072,15.25,12.23,4591.62403938334,4040.2939254951734,Good
ONLINE,815.01,GREEN,4,16.52,17.22,1.08,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,13,20.77,185.68,536201.47,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,19.511607066635072,36.8472312529113,87956.3,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,22,21.67,26.93,344947.75,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,1,24.52,148.2,10391.57,4591.62403938334,4040.2939254951734,Good
ONLINE,867.92,GREEN,17,19.511607066635072,7.82,2147.05,4591.62403938334,4040.2939254951734,Good
TELESALES,867.92,GREEN,16,19.511607066635072,12.48,9.68,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,15,19.511607066635072,36.8472312529113,58285.07,4591.62403938334,4040.2939254951734,Good
TELESALES,534.92,GREEN,15,19.511607066635072,11.83,977.73,4591.62403938334,4040.2939254951734,Good
ONLINE,254.16,GREEN,20,19.511607066635072,11.43,154158.92,4591.62403938334,4040.2939254951734,Good
ONLINE,1218.84,GREEN,2,14.25,16.15,0.87,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,RED,20,19.511607066635072,36.8472312529113,6007.88,4591.62403938334,4040.2939254951734,Good
TELESALES,637.26,GREEN,22,19.511607066635072,18.03,2.38,4591.62403938334,4040.2939254951734,Good
RETAIL,257.76,GREEN,19,19.511607066635072,14.88,2.97,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,14,19.511607066635072,36.8472312529113,135506.57,4591.62403938334,4040.2939254951734,Good
ONLINE,1069.84,YELLOW,23,19.511607066635072,6.13,339507.08,195.62,2556.6,Good
RETAIL,1360.15,GREEN,19,22.5,23.52,748944.05,4591.62403938334,4040.2939254951734,Good
TELESALES,126.96,GREEN,14,14.65,16.38,2.57,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,17,19.511607066635072,19.03,6.07,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,RED,1,19.511607066635072,36.8472312529113,29.47,4591.62403938334,4040.2939254951734,Good
TELESALES,824.76,YELLOW,18,21.88,23.93,7075.48,2726.68,4542.75,Fraud
TELESALES,1059.84,GREEN,12,22.82,24.25,952467.33,4591.62403938334,4040.2939254951734,Good
ONLINE,254.39,GREEN,23,19.511607066635072,11.52,279741.28,4591.62403938334,4040.2939254951734,Good
TELESALES,761.57,GREEN,18,23.43,24.98,228.48,4591.62403938334,4040.2939254951734,Good
TELESALES,1079.84,RED,13,19.511607066635072,17.43,104188.55,5764.53,6107.15,Fraud
RETAIL,761.09,GREEN,19,19.511607066635072,11.67,14.77,4591.62403938334,4040.2939254951734,Good
TELESALES,983.01,GREEN,16,19.511607066635072,13.58,126975.1,4591.62403938334,4040.2939254951734,Good
ONLINE,1069.84,GREEN,1,19.511607066635072,14.18,26064.5,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,19.511607066635072,36.8472312529113,3.17,4591.62403938334,4040.2939254951734,Good
TELESALES,855.92,GREEN,20,17.33,18.33,138566.52,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,3,18.63,52.03,0.6,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,3,19.511607066635072,36.8472312529113,4364.9,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,1,19.511607066635072,36.8472312529113,8.77,4591.62403938334,4040.2939254951734,Good
ONLINE,256.56,GREEN,1,19.511607066635072,11.27,92256.7,4591.62403938334,4040.2939254951734,Good
ONLINE,635.99,GREEN,20,19.511607066635072,18.68,10.38,4591.62403938334,4040.2939254951734,Good
ONLINE,1059.84,GREEN,18,19.511607066635072,11.93,4.02,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,2,19.511607066635072,36.8472312529113,4.9,4591.62403938334,4040.2939254951734,Good
ONLINE,647.76,GREEN,4,19.511607066635072,8.13,596728.4,4591.62403938334,4040.2939254951734,Good
TELESALES,802.26,GREEN,16,22.6,23.38,236.88,4591.62403938334,4040.2939254951734,Good
TELESALES,794.76,GREEN,17,15.87,20.52,16.68,4591.62403938334,4040.2939254951734,Good
RETAIL,750.59,GREEN,19,22.8,23.45,633648.18,4591.62403938334,4040.2939254951734,Good
TELESALES,862.92,GREEN,19,17.28,18.45,2.42,4591.62403938334,4040.2939254951734,Good
TELESALES,2384.28,RED,15,14.45,15.85,8099.42,1442.38,2002.02,Fraud
RETAIL,816.13,GREEN,18,19.511607066635072,11.18,438546.52,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,15,19.511607066635072,36.8472312529113,0.67,4591.62403938334,4040.2939254951734,Good
RETAIL,1139.52,GREEN,22,17.08,18.65,253260.85,4591.62403938334,4040.2939254951734,Good
TELESALES,655.26,GREEN,18,19.511607066635072,13.32,123.73,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,19.511607066635072,36.8472312529113,42.58,4591.62403938334,4040.2939254951734,Good
TELESALES,622.48,GREEN,20,19.511607066635072,10.87,3.5,4591.62403938334,4040.2939254951734,Good
TELESALES,1080.09,GREEN,20,19.511607066635072,64.25,676810.98,4591.62403938334,4040.2939254951734,Good
ONLINE,534.92,GREEN,3,13.57,15.5,416365.42,4591.62403938334,4040.2939254951734,Good
TELESALES,194.16,GREEN,16,19.511607066635072,17.38,184649.6,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,17,19.511607066635072,36.8472312529113,0.85,4591.62403938334,4040.2939254951734,Good
ONLINE,861.92,GREEN,3,19.12,21.37,132791.82,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,RED,17,19.511607066635072,36.8472312529113,8.65,4591.62403938334,4040.2939254951734,Good
ONLINE,254.16,GREEN,13,19.511607066635072,10.52,158479.72,4591.62403938334,4040.2939254951734,Good
TELESALES,962.76,GREEN,19,19.511607066635072,14.55,5.12,4591.62403938334,4040.2939254951734,Good
TELESALES,1088.02,RED,16,19.511607066635072,13.43,121500.18,6253.85,6480.02,Fraud
TELESALES,539.92,GREEN,18,20.4,22.02,14.92,4591.62403938334,4040.2939254951734,Good
TELESALES,2331.84,GREEN,17,15.93,7.82,213317.85,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,16,19.511607066635072,36.8472312529113,122343.53,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,15,19.511607066635072,13.82,5.58,4591.62403938334,4040.2939254951734,Good
TELESALES,129.51,GREEN,18,15.97,16.63,5.83,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,16,19.511607066635072,15.7,4.15,4591.62403938334,4040.2939254951734,Good
TELESALES,256.32,GREEN,15,20.95,22.72,5.75,4591.62403938334,4040.2939254951734,Good
TELESALES,513.58,YELLOW,15,19.511607066635072,16.73,5.68,3076.3,3305.65,Fraud
ONLINE,0.0,GREEN,16,20.9,96.13,253141.72,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,RED,14,19.511607066635072,36.8472312529113,4.83,4591.62403938334,4040.2939254951734,Good
TELESALES,499.92,GREEN,21,19.511607066635072,11.12,20.28,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,19.511607066635072,36.8472312529113,175088.1,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,19.511607066635072,73.88,98070.93,4591.62403938334,4040.2939254951734,Good
ONLINE,808.11,GREEN,14,15.73,17.72,569954.08,4591.62403938334,4040.2939254951734,Good
ONLINE,1165.92,GREEN,5,19.511607066635072,17.55,51003.52,4591.62403938334,4040.2939254951734,Good
TELESALES,255.66,GREEN,14,19.511607066635072,17.68,3.88,4591.62403938334,4040.2939254951734,Good
TELESALES,1199.52,GREEN,22,19.511607066635072,13.13,263.05,4591.62403938334,4040.2939254951734,Good
TELESALES,449.76,GREEN,0,19.97,21.7,4.98,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,18.45,19.98,5.0,4591.62403938334,4040.2939254951734,Good
ONLINE,873.92,GREEN,17,16.85,18.65,197465.93,4591.62403938334,4040.2939254951734,Good
ONLINE,1167.09,RED,1,20.8,22.58,387125.58,1449.07,1496.75,Fraud
ONLINE,1196.99,GREEN,20,19.511607066635072,12.63,18799.02,4591.62403938334,4040.2939254951734,Good
TELESALES,1069.84,GREEN,16,22.05,23.68,18.75,4591.62403938334,4040.2939254951734,Good
TELESALES,130.86,GREEN,20,19.511607066635072,14.73,0.98,4591.62403938334,4040.2939254951734,Good
TELESALES,126.96,GREEN,19,22.75,23.33,3.32,4591.62403938334,4040.2939254951734,Good
TELESALES,749.76,GREEN,20,22.18,23.85,3.58,4591.62403938334,4040.2939254951734,Good
TELESALES,748.99,GREEN,15,19.83,21.58,3.97,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,12,19.511607066635072,9.93,0.73,4591.62403938334,4040.2939254951734,Good
TELESALES,1059.84,YELLOW,14,19.511607066635072,12.02,9.02,163.15,1691.28,Good
ONLINE,962.76,GREEN,11,19.511607066635072,12.25,902408.5,4591.62403938334,4040.2939254951734,Good
ONLINE,873.92,GREEN,16,20.33,21.47,15.33,4591.62403938334,4040.2939254951734,Good
TELESALES,802.26,GREEN,18,13.43,15.78,17.57,4591.62403938334,4040.2939254951734,Good
ONLINE,1069.84,GREEN,22,18.17,20.1,613212.1,4591.62403938334,4040.2939254951734,Collections
TELESALES,0.0,GREEN,20,19.511607066635072,36.8472312529113,176760.53,4591.62403938334,4040.2939254951734,Good
TELESALES,512.88,RED,17,19.511607066635072,11.03,9.87,3578.28,4629.73,Fraud
TELESALES,741.84,GREEN,20,19.511607066635072,13.53,747551.35,4591.62403938334,4040.2939254951734,Good
ONLINE,476.76,GREEN,19,19.511607066635072,14.23,2.0,4591.62403938334,4040.2939254951734,Good
TELESALES,659.76,GREEN,15,19.511607066635072,15.27,422535.78,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,RED,15,19.511607066635072,36.8472312529113,12.77,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,20,19.511607066635072,36.8472312529113,1241.37,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,16,19.511607066635072,10.0,1.28,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,GREEN,21,17.47,19.23,293855.08,4591.62403938334,4040.2939254951734,Good
ONLINE,1176.92,YELLOW,18,19.511607066635072,6.53,118.65,214.78,2613.9,Good
TELESALES,1059.84,GREEN,17,19.511607066635072,7.5,9705.6,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,RED,18,19.511607066635072,36.8472312529113,4162.4,4591.62403938334,4040.2939254951734,Good
TELESALES,129.66,GREEN,19,19.511607066635072,17.2,880702.38,4591.62403938334,4040.2939254951734,Good
ONLINE,641.76,GREEN,21,25.32,27.72,25274.63,4591.62403938334,4040.2939254951734,Good
ONLINE,239.76,GREEN,13,19.07,20.43,1381978.25,4591.62403938334,4040.2939254951734,Good
TELESALES,0.0,RED,20,19.511607066635072,36.8472312529113,155667.1,4591.62403938334,4040.2939254951734,Good
TELESALES,381.12,GREEN,15,19.511607066635072,17.72,131100.82,4591.62403938334,4040.2939254951734,Good
ONLINE,449.76,GREEN,20,19.511607066635072,18.02,714176.53,4591.62403938334,4040.2939254951734,Good
TELESALES,259.92,GREEN,15,19.511607066635072,16.57,12.18,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,21,19.511607066635072,36.8472312529113,1.33,4591.62403938334,4040.2939254951734,Good
TELESALES,119.99,GREEN,16,16.97,18.1,20.87,4591.62403938334,4040.2939254951734,Good
RETAIL,643.26,GREEN,17,19.511607066635072,17.83,56159.02,4591.62403938334,4040.2939254951734,Good
TELESALES,127.19,GREEN,17,19.511607066635072,15.47,128405.92,4591.62403938334,4040.2939254951734,Good
ONLINE,699.84,GREEN,20,19.511607066635072,12.02,418730.9,4591.62403938334,4040.2939254951734,Good
RETAIL,544.99,GREEN,23,19.511607066635072,12.15,395671.43,4591.62403938334,4040.2939254951734,Good
ONLINE,1488.58,RED,22,15.12,17.02,1611.75,5087.55,5095.55,Fraud
RETAIL,609.66,GREEN,17,19.511607066635072,15.68,1328.05,4591.62403938334,4040.2939254951734,Good
RETAIL,130.56,GREEN,15,23.43,26.22,2.05,4591.62403938334,4040.2939254951734,Good
ONLINE,794.76,GREEN,2,19.511607066635072,13.17,657942.88,4591.62403938334,4040.2939254951734,Good
TELESALES,128.16,GREEN,16,19.511607066635072,8.58,22.75,4591.62403938334,4040.2939254951734,Good
ONLINE,0.0,GREEN,19,19.511607066635072,36.8472312529113,0.6,4591.62403938334,4040.2939254951734,Good
ONLINE,762.95,GREEN,13,19.511607066635072,11.52,775.6,4591.62403938334,4040.2939254951734,Good
TELESALES,119.76,GREEN,20,19.511607066635072,7.33,20.42,4591.62403938334,4040.2939254951734,Good
RETAIL,953.76,GREEN,19,19.511607066635072,18.83,4.48,4591.62403938334,4040.2939254951734,Good
ONLINE,1176.92,YELLOW,0,19.511607066635072,8.75,793618.85,241.15,2602.85,Good
RETAIL,254.16,GREEN,17,19.511607066635072,10.6,476598.03,4591.62403938334,4040.2939254951734,Good
ONLINE,262.56,GREEN,15,19.511607066635072,15.48,712655.27,4591.62403938334,4040.2939254951734,Good
